Time Frequency Delay XBandwidth Retrans Pings XSelfSNR XSelfNoise SelfTXpower OtherSNR OtherNoise OtherTXpower MemFree Cached Active SUnreclaim
1330262949 5.6 60 3.8063 60 5 1020 -8900 16 1080 -8900 16 106988 7360 6364 4080
1330263093 5.7 66 0.8017 72 5 660 -8600 16 400 -8500 16 107028 7360 6364 4044
1330263160 5.745 1 1.5196 162 5 980 -8600 16 1060 -8600 16 107140 7360 6364 3932
1330263321 5.785 0 2.9594 31 5 1540 -8700 16 1540 -8620 16 107176 7360 6364 3948
1330263388 5.825 0 3.1268 55 5 1900 -8600 16 2020 -8600 16 107104 7360 6364 3972
1330263455 5.2 1 3.7662 56 5 2300 -9600 16 2240 -9600 16 106908 7360 6364 4168
1330263584 5.26 62 3.8275 48 5 2300 -9400 16 2120 -9300 16 106888 7360 6364 4188
1330263717 5.3 67 3.8116 57 5 1820 -9400 16 1660 -9300 16 107080 7360 6364 3988
1330263844 5.5 61 3.7967 54 5 1800 -9000 16 1580 -8900 16 106924 7360 6364 4144
1330263971 5.6 60 3.7212 68 5 860 -8900 16 760 -8900 16 107060 7360 6364 4008
1330264098 5.7 61 3.4265 50 5 640 -8600 16 480 -8500 16 106924 7360 6364 4148
1330264165 5.745 0 2.8145 97 5 1200 -8500 16 1220 -8600 16 106892 7360 6364 4180
1330264237 5.785 0 3.2596 54 5 1540 -8600 16 1680 -8700 16 106872 7360 6364 4200
1330264304 5.825 0 3.7103 66 5 1900 -8600 16 1940 -8600 16 106840 7360 6364 4228
1330264370 5.2 0 3.7787 60 5 2460 -9600 16 2480 -9600 16 106852 7360 6364 4212
1330264497 5.26 60 3.8456 58 5 2300 -9400 16 1860 -9300 16 106968 7360 6364 4100
1330264623 5.3 61 3.8130 69 5 1880 -9400 16 1700 -9300 16 106944 7360 6364 4120
1330264750 5.5 60 3.7904 58 5 1620 -9000 16 1440 -8900 16 106960 7360 6364 4104
1330264884 5.6 67 2.1660 218 5 620 -8900 16 660 -8900 16 107064 7360 6364 4000
1330265013 5.7 61 3.7851 48 5 1000 -8600 16 880 -8600 16 107108 7360 6364 3960
1330265079 5.745 0 2.2975 110 5 1460 -8500 16 1420 -8600 16 107108 7360 6364 3960
1330265154 5.785 0 2.8548 42 5 1740 -8700 16 1740 -8600 16 106808 7360 6484 4016
1330265222 5.825 0 3.5286 53 5 2080 -8600 16 2100 -8600 16 107016 7360 6364 4056
1330265289 5.2 1 3.8030 52 5 2400 -9600 16 2500 -9600 16 106848 7360 6364 4220
1330265422 5.26 60 3.4827 48 5 2320 -9400 16 2060 -9300 16 107068 7360 6364 4000
1330265551 5.3 61 3.7970 47 5 1700 -9400 16 1620 -9300 16 107032 7364 6364 4036
1330265679 5.5 62 3.7473 72 5 1500 -9000 16 1240 -8900 16 106828 7364 6364 4240
1330265829 5.6 71 1.9254 275 4 475 -8900 16 500 -8900 16 107028 7364 6364 4044
1330265956 5.7 60 3.7774 68 5 1140 -8600 16 960 -8600 16 106832 7364 6364 4232
1330266029 5.745 0 3.1332 99 5 1440 -8500 16 1740 -8600 16 107052 7364 6364 4012
1330266096 5.785 0 3.5975 66 5 1840 -8700 16 1820 -8600 16 106864 7364 6364 4208
1330266163 5.825 0 3.2096 99 5 2120 -8600 16 2220 -8600 16 106992 7364 6364 4072
1330266230 5.2 0 3.7649 67 5 2460 -9600 16 2500 -9600 16 106756 7364 6364 4308
1330266361 5.26 61 3.8476 65 5 2340 -9400 16 1920 -9300 16 106812 7364 6480 4028
1330266489 5.3 60 3.8028 54 5 1800 -9400 16 1640 -9300 16 107060 7364 6364 4004
1330266623 5.5 62 3.4389 54 5 1340 -9000 16 1060 -8900 16 107032 7364 6364 4036
1330266754 5.6 61 3.1180 79 5 440 -8900 16 480 -8900 16 106832 7364 6364 4228
1330266882 5.7 60 3.7699 54 5 1240 -8600 16 1080 -8600 16 107080 7364 6364 3980
1330266951 5.745 0 3.4097 61 5 1680 -8600 16 1680 -8600 16 106872 7364 6448 3960
1330267018 5.785 0 3.5966 56 5 1960 -8700 16 1880 -8600 16 106924 7364 6364 4140
1330267085 5.825 0 3.7894 54 5 2100 -8600 16 2160 -8600 16 106876 7364 6364 4188
1330267151 5.2 0 3.7670 62 5 2820 -9600 16 2540 -9500 16 106900 7364 6364 4168
1330267285 5.26 67 3.8385 52 5 2140 -9400 16 1760 -9400 16 106940 7364 6364 4124
1330267413 5.3 61 3.8162 58 5 1720 -9400 16 1620 -9400 16 106908 7364 6364 4144
1330267541 5.5 62 3.7957 61 5 1040 -9000 16 860 -9000 16 106900 7364 6364 4164
1330267668 5.6 61 3.2952 138 5 840 -9000 16 780 -9000 16 106872 7364 6364 4188
1330267795 5.7 60 3.7300 50 5 1300 -8600 16 1140 -8700 16 106916 7364 6364 4136
1330267868 5.745 0 3.3580 47 5 1680 -8600 16 1600 -8700 16 106968 7364 6364 4100
1330267935 5.785 0 3.7108 63 5 1900 -8600 16 2020 -8800 16 106816 7364 6364 4248
